1080320251	20230116	202301	2023	2023.0438	BUS	BANK						BUS													1	031	031	03	1	5.2	10	1	10	-0.191204588910134	3	Burlington, North Carolina, United States	US	USNC	NC001	36.0957	-79.4378	982279	0								3	Burlington, North Carolina, United States	US	USNC	NC001	36.0957	-79.4378	982279	20230116044500	https://roanoke.com/business/local/business-cycle-ex-burlington-coat-factory-location-considered-by-home-decor-company/article_7cde2cb6-905b-11ed-b9b4-677eb102f6eb.html
1080320252	20230116	202301	2023	2023.0438	BUS	INDUSTRY						BUS													0	040	040	04	1	1.0	10	1	10	4.04114621601763	1	India	IN	IN		20	77	IN	0								1	India	IN	IN		20	77	IN	20230116044500	https://economictimes.indiatimes.com/small-biz/sme-sector/logistics-is-now-a-critical-enabler-of-a-companys-customer-responsiveness-kami-viswanathan-fedex-express/articleshow/97018886.cms
1080320253	20230116	202301	2023	2023.0438	BUS	BUSINESS						BUS													1	042	042	04	1	1.9	3	1	3	-7.3394495412844	4	Dassenhoek, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.847	30.8018	-1219762	0								4	Dassenhoek, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.847	30.8018	-1219762	20230116044500	https://www.iol.co.za/dailynews/news/ex-boyfriend-and-friend-in-dock-over-robbery-of-ex-girlfriends-tavern-eb88c691-3ea1-46d3-b329-8084236a7da4
1080320254	20230116	202301	2023	2023.0438	BUS	COMPANY						BUS													1	042	042	04	1	1.9	5	1	5	1.82926829268293	1	India	IN	IN		20	77	IN	0								1	India	IN	IN		20	77	IN	20230116044500	https://www.afaqs.com/news/advertising/piramal-finances-maiden-campaign-introduces-the-concept-of-neeyat-in-banking
1080320255	20230116	202301	2023	2023.0438	BUS	BUSINESS						BUS													1	043	043	04	1	2.8	10	1	10	2.2140221402214	4	Ho Chi Minh City, H? Chíinh, Vietnam, Republic Of	VM	VM20	74101	10.75	106.667	-3730078	0								4	Ho Chi Minh City, H? Chíinh, Vietnam, Republic Of	VM	VM20	74101	10.75	106.667	-3730078	20230116044500	https://english.vtv.vn/news/diverse-choices-for-holidaymakers-during-lunar-new-year-20230116104553287.htm
1080320256	20230116	202301	2023	2023.0438	BUS	COMPANY						BUS													1	050	050	05	1	3.5	1	1	1	-0.191204588910134	3	Charlotte, North Carolina, United States	US	USNC	NC119	35.2271	-80.8431	1019610	0								3	Charlotte, North Carolina, United States	US	USNC	NC119	35.2271	-80.8431	1019610	20230116044500	https://roanoke.com/business/local/business-cycle-ex-burlington-coat-factory-location-considered-by-home-decor-company/article_7cde2cb6-905b-11ed-b9b4-677eb102f6eb.html
1080320257	20230116	202301	2023	2023.0438	BUS	COMPANY						BUS													1	050	050	05	1	3.5	6	1	6	-0.191204588910134	3	Burlington, North Carolina, United States	US	USNC	NC001	36.0957	-79.4378	982279	0								3	Burlington, North Carolina, United States	US	USNC	NC001	36.0957	-79.4378	982279	20230116044500	https://roanoke.com/business/local/business-cycle-ex-burlington-coat-factory-location-considered-by-home-decor-company/article_7cde2cb6-905b-11ed-b9b4-677eb102f6eb.html
1080320258	20230116	202301	2023	2023.0438	BUS	COMPANY						BUS													1	050	050	05	1	3.5	3	1	3	-0.191204588910134	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	0								2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20230116044500	https://roanoke.com/business/local/business-cycle-ex-burlington-coat-factory-location-considered-by-home-decor-company/article_7cde2cb6-905b-11ed-b9b4-677eb102f6eb.html
1080320259	20230116	202301	2023	2023.0438	BUS	COMPANY						BUS													1	057	057	05	1	8.0	10	1	10	0	0								0								0								20230116044500	https://www.tribuneindia.com/news/himachal/dharamsala-bus-stand-project-non-starter-for-seven-years-470724
1080320260	20230116	202301	2023	2023.0438	BUS	INDUSTRY						BUS													1	080	080	08	2	5.0	10	1	10	5.89147286821705	1	Australia	AS	AS		-25	135	AS	0								1	Australia	AS	AS		-25	135	AS	20230116044500	https://www.miragenews.com/future-job-opportunities-in-hospitality-in-2023-929282/
1080320261	20230116	202301	2023	2023.0438	BUS	COMPANIES						BUS													0	080	080	08	2	5.0	10	1	10	0.71827613727055	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20230116044500	https://seekingalpha.com/article/4570099-dtd-sell-the-wisdom-tree-dividend-etf-and-buy-schd
1080320262	20230116	202301	2023	2023.0438	BUS	COMPANY						BUS													1	084	084	08	2	7.0	10	1	10	0	0								0								0								20230116044500	https://www.tribuneindia.com/news/himachal/dharamsala-bus-stand-project-non-starter-for-seven-years-470724
1080320263	20230116	202301	2023	2023.0438	BUS	BANK						BUS													1	130	130	13	3	-4.4	10	1	10	-3.1866464339909	1	Nigeria	NI	NI		10	8	NI	0								1	Nigeria	NI	NI		10	8	NI	20230116044500	https://guardian.ng/business-services/nigerians-pay-n2-8tr-bills-electronically-transfer-n19-4tr-with-mobile-phones/
1080320264	20230116	202301	2023	2023.0438	BUS	BUSINESS						BUS													1	173	173	17	4	-5.0	3	1	3	-7.3394495412844	4	Dassenhoek, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.847	30.8018	-1219762	0								4	Dassenhoek, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.847	30.8018	-1219762	20230116044500	https://www.iol.co.za/dailynews/news/ex-boyfriend-and-friend-in-dock-over-robbery-of-ex-girlfriends-tavern-eb88c691-3ea1-46d3-b329-8084236a7da4
1080320265	20230116	202301	2023	2023.0438	BUS	SERVER						BUS													1	193	193	19	4	-10.0	4	1	4	1.96560196560197	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20230116044500	https://www.atptour.com/en/news/nadal-infosys-beyond-the-numbers-january-2023
1080320266	20230116	202301	2023	2023.0438	BUS	SERVER						BUS													1	193	193	19	4	-10.0	6	1	6	1.96560196560197	1	Spain	SP	SP		40	-4	SP	0								1	Spain	SP	SP		40	-4	SP	20230116044500	https://www.atptour.com/en/news/nadal-infosys-beyond-the-numbers-january-2023
1080320267	20230116	202301	2023	2023.0438	BUS	BUSINESS						BUS			AUS	AUSTRALIA	AUS								1	051	051	05	1	3.4	2	1	2	-4.05405405405406	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20230116044500	https://www.miragenews.com/motor-vehicle-seller-fined-for-unlicensed-929227/
1080320268	20230116	202301	2023	2023.0438	BUS	BUSINESS						BUS			AUS	VICTORIA	AUS								1	186	186	18	4	-10.0	10	1	10	-1.18203309692671	1	Myanmar	BM	BM		22	98	BM	1	Myanmar	BM	BM		22	98	BM	1	Myanmar	BM	BM		22	98	BM	20230116044500	https://www.gippslandtimes.com.au/news/2023/01/16/victorians-urged-to-be-on-high-alert-for-illegal-pet-businesses/
1080320269	20230116	202301	2023	2023.0438	BUS	BANK						BUS			CHN	CHINA	CHN								0	046	046	04	1	7.0	3	1	3	-1.91897654584222	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20230116044500	https://www.tribuneindia.com/news/world/debt-recast-jaishankar-to-visit-lanka-470856
1080320270	20230116	202301	2023	2023.0438	BUS	COMPANY						BUS			COP	POLICE						COP			0	090	090	09	2	-2.0	10	1	10	-6.17283950617284	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20230116044500	https://www.devdiscourse.com/article/headlines/2320517-workers-clash-at-indonesian-nickel-smelter-killing-two
1080320271	20230116	202301	2023	2023.0438	BUS	COMPANY						BUS			GOV	AMBASSADOR						GOV			0	111	111	11	3	-2.0	10	1	10	0.89485458612975	4	Bandra, Maharashtra, India	IN	IN16	70184	19.0667	72.8333	82619	4	Bandra, Maharashtra, India	IN	IN16	70184	19.0667	72.8333	82619	4	Bandra, Maharashtra, India	IN	IN16	70184	19.0667	72.8333	82619	20230116044500	https://www.afaqs.com/news/mktg/memeing-on-hoardings-why-has-this-social-media-content-format-found-success-on-ooh
1080320272	20230116	202301	2023	2023.0438	BUS	BUSINESS						BUS			JOR	JORDAN	JOR								0	043	043	04	1	2.8	2	1	2	3.67170626349892	4	Wadi Musa, Maan, Jordan	JO	JO19	65741	30.3222	35.4793	-974865	4	Wadi Musa, Maan, Jordan	JO	JO19	65741	30.3222	35.4793	-974865	4	Wadi Musa, Maan, Jordan	JO	JO19	65741	30.3222	35.4793	-974865	20230116044500	https://menafn.com/1105431390/King-Visits-Petra-Urges-Developing-Citys-Infrastructure-Diversifying-Tourism-Product
1080320273	20230116	202301	2023	2023.0438	BUS	CORPORATION						BUS			MYS	MALAYSIAN	MYS								0	057	057	05	1	8.0	10	1	10	1.28755364806867	1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	20230116044500	https://finance.yahoo.com/news/malaysian-resources-corporation-berhad-klse-034335792.html
1080320274	20230116	202301	2023	2023.0438	BUS	BANK						BUS			NGA	NIGERIA	NGA								1	112	112	11	3	-2.0	10	1	10	-3.1866464339909	1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	20230116044500	https://guardian.ng/business-services/nigerians-pay-n2-8tr-bills-electronically-transfer-n19-4tr-with-mobile-phones/
1080320275	20230116	202301	2023	2023.0438	BUS	AIRLINE						BUS			NPL	KATHMANDU	NPL								1	190	190	19	4	-10.0	1	1	1	-4.34782608695652	1	Italy	IT	IT		42.833333	12.833333	IT	4	Pokhara, Nepal (general), Nepal	NP	NP00	22364	28.2185	83.9877	-1022488	1	Italy	IT	IT		42.833333	12.833333	IT	20230116044500	https://www.thestar.com.my/news/regional/2023/01/16/at-least-68-killed-in-nepal039s-worst-air-crash-in-30-years-update
1080320276	20230116	202301	2023	2023.0438	BUS	BANK						BUS			USA	UNITED STATES	USA								1	051	051	05	1	3.4	4	1	4	4.51306413301663	3	Laramie Plains, Wyoming, United States	US	USWY	WY001	41.238	-105.748	2041346	3	Laramie Plains, Wyoming, United States	US	USWY		41.238	-105.748	2041346	3	Laramie Plains, Wyoming, United States	US	USWY		41.238	-105.748	2041346	20230116044500	http://myhits106.com/2023/01/15/moneyworks-to-premiere-in-laramie-jan-20th/
1080320277	20230116	202301	2023	2023.0438	CAN	CANADA	CAN								ISR	ISRAEL	ISR								0	130	130	13	3	-4.4	1	1	1	-0.16744809109176	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	1	France	FR	FR		46	2	FR	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20230116044500	http://www.israelnationalnews.com/news/365967
1080320278	20230116	202301	2023	2023.0438	CANCVL	CANADA	CAN					CVL													1	043	043	04	1	2.8	2	1	2	-2.14046822742475	1	Canada	CA	CA		60	-96	CA	0								1	Canada	CA	CA		60	-96	CA	20230116044500	http://www.virginislandsdailynews.com/ap/um-leads-research-into-hybrid-super-reefs-to-defend-coasts/article_e1c2ac54-1dad-58b7-acf6-223e1e1e74da.html
1080320279	20230116	202301	2023	2023.0438	CHE	SWISS	CHE																		1	071	071	07	2	7.4	10	1	10	3.83141762452107	0								0								0								20230116044500	https://www.crowdfundinsider.com/2023/01/201133-swiss-insurtech-toni-digital-finalizes-12-5m-series-b/
1080320280	20230116	202301	2023	2023.0438	CHE	SWITZERLAND	CHE								ISR	ISRAEL	ISR								0	130	130	13	3	-4.4	1	1	1	-0.16744809109176	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	1	France	FR	FR		46	2	FR	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20230116044500	http://www.israelnationalnews.com/news/365967
1080320281	20230116	202301	2023	2023.0438	CHN	CHINA	CHN																		0	012	012	01	1	-0.4	4	1	4	-3.81578947368421	1	China	CH	CH		35	105	CH	0								1	China	CH	CH		35	105	CH	20230116044500	https://www.tribuneindia.com/news/world/68-killed-as-nepal-plane-crashes-470678
1080320282	20230116	202301	2023	2023.0438	CHN	CHINA	CHN																		1	036	036	03	1	4.0	2	1	2	-2.24719101123595	1	Brazil	BR	BR		-10	-55	BR	0								1	Brazil	BR	BR		-10	-55	BR	20230116044500	https://www.japantimes.co.jp/news/2023/01/16/business/economy-business/china-global-economy/
1080320283	20230116	202301	2023	2023.0438	CHN	SHANGHAI	CHN																		1	111	111	11	3	-2.0	2	1	2	3.87931034482759	4	Qilin, Yunnan, China	CH	CH29	13307	24.9184	102.422	10279068	0								4	Qilin, Yunnan, China	CH	CH29	13307	24.9184	102.422	10279068	20230116044500	https://autonews.gasgoo.com/new_energy/70022080.html
1080320284	20230116	202301	2023	2023.0438	CHN	CHINA	CHN								BUS	BANK						BUS			0	046	046	04	1	7.0	3	1	3	-1.91897654584222	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20230116044500	https://www.tribuneindia.com/news/world/debt-recast-jaishankar-to-visit-lanka-470856
1080320285	20230116	202301	2023	2023.0438	CHN	CHINA	CHN								CHNLEG	CHINA	CHN					LEG			0	051	051	05	1	3.4	1	1	1	-1.09819121447028	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20230116044500	https://redstate.com/streiff/2023/01/15/schiff-seems-ready-to-toss-joe-biden-under-the-bus-n689210
1080320286	20230116	202301	2023	2023.0438	CHN	CHINA	CHN								GOV	PRIME MINISTER						GOV			0	040	040	04	1	1.0	2	1	2	-3.81578947368421	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20230116044500	https://www.tribuneindia.com/news/world/68-killed-as-nepal-plane-crashes-470678
1080320287	20230116	202301	2023	2023.0438	CHN	CHINA	CHN								GOV	FINANCE MINIST						GOV			0	046	046	04	1	7.0	3	1	3	-1.91897654584222	1	China	CH	CH		35	105	CH	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20230116044500	https://www.tribuneindia.com/news/world/debt-recast-jaishankar-to-visit-lanka-470856
1080320288	20230116	202301	2023	2023.0438	CHN	CHINA	CHN								GOV	PRIME MINISTER						GOV			0	046	046	04	1	7.0	2	1	2	-3.81578947368421	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20230116044500	https://www.tribuneindia.com/news/world/68-killed-as-nepal-plane-crashes-470678
1080320289	20230116	202301	2023	2023.0438	CHN	CHINESE	CHN								JPN	JAPAN	JPN								1	062	062	06	2	7.4	8	1	8	1.75097276264592	1	China	CH	CH		35	105	CH	4	East China Sea, Japan (general), Japan	JA	JA00		29	125	-226888	4	East China Sea, Japan (general), Japan	JA	JA00		29	125	-226888	20230116044500	https://news.abplive.com/india-at-2047/japan-will-enhance-strategic-ties-with-india-pm-kishida-says-during-us-visit-g20-pm-modi-1575873
1080320290	20230116	202301	2023	2023.0438	CHN	CHINA	CHN								JPN	JAPAN	JPN								1	062	062	06	2	7.4	2	1	2	1.75097276264592	1	China	CH	CH		35	105	CH	1	India	IN	IN		20	77	IN	4	East China Sea, Japan (general), Japan	JA	JA00		29	125	-226888	20230116044500	https://news.abplive.com/india-at-2047/japan-will-enhance-strategic-ties-with-india-pm-kishida-says-during-us-visit-g20-pm-modi-1575873
1080320291	20230116	202301	2023	2023.0438	CHN	CHINA	CHN								LAB	WORKER						LAB			1	190	190	19	4	-10.0	10	1	10	-6.17283950617284	1	Indonesia	ID	ID		-5	120	ID	1	Indonesia	ID	ID		-5	120	ID	1	Indonesia	ID	ID		-5	120	ID	20230116044500	https://www.devdiscourse.com/article/headlines/2320517-workers-clash-at-indonesian-nickel-smelter-killing-two
1080320292	20230116	202301	2023	2023.0438	CHN	CHINA	CHN								LEG	CONGRESSMAN						LEG			0	051	051	05	1	3.4	1	1	1	-1.09819121447028	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20230116044500	https://redstate.com/streiff/2023/01/15/schiff-seems-ready-to-toss-joe-biden-under-the-bus-n689210
1080320293	20230116	202301	2023	2023.0438	CHN	CHINA	CHN								LKA	SRI LANKA	LKA								0	046	046	04	1	7.0	4	1	4	-1.91897654584222	1	China	CH	CH		35	105	CH	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	1	China	CH	CH		35	105	CH	20230116044500	https://www.tribuneindia.com/news/world/debt-recast-jaishankar-to-visit-lanka-470856
1080320294	20230116	202301	2023	2023.0438	CHN	CHINESE	CHN								SEA	SOUTHEAST ASIA	SEA								1	036	036	03	1	4.0	10	1	10	-2.24719101123595	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20230116044500	https://www.japantimes.co.jp/news/2023/01/16/business/economy-business/china-global-economy/
1080320295	20230116	202301	2023	2023.0438	CHN	CHINA	CHN								TWN	TAIPEI	TWN								1	130	130	13	3	-4.4	8	1	8	-1.43061516452074	4	Republic Of China, Taiwan (general), Taiwan	TW	TW00	13277	24	121	-2637939	4	Republic Of China, Taiwan (general), Taiwan	TW	TW00	13277	24	121	-2637939	4	Republic Of China, Taiwan (general), Taiwan	TW	TW00	13277	24	121	-2637939	20230116044500	https://newsinfo.inquirer.net/1717038/taiwanese-civilians-brace-for-china-invasion-too
1080320296	20230116	202301	2023	2023.0438	CHN	CHINA	CHN								TWN	TAIWAN	TWN								1	130	130	13	3	-4.4	2	1	2	-1.43061516452074	1	China	CH	CH		35	105	CH	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	20230116044500	https://newsinfo.inquirer.net/1717038/taiwanese-civilians-brace-for-china-invasion-too
1080320297	20230116	202301	2023	2023.0438	CHN	CHINA	CHN								TWN	TAIPEI	TWN								1	130	130	13	3	-4.4	6	1	6	-1.43061516452074	1	China	CH	CH		35	105	CH	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	1	China	CH	CH		35	105	CH	20230116044500	https://newsinfo.inquirer.net/1717038/taiwanese-civilians-brace-for-china-invasion-too
1080320298	20230116	202301	2023	2023.0438	CHNGOV	CHINA	CHN					GOV			GOV	COUNCIL OF MINISTERS						GOV			0	040	040	04	1	1.0	2	1	2	-3.81578947368421	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20230116044500	https://www.tribuneindia.com/news/world/68-killed-as-nepal-plane-crashes-470678
1080320299	20230116	202301	2023	2023.0438	CHNGOV	CHINA	CHN					GOV			GOV	COUNCIL OF MINISTERS						GOV			0	046	046	04	1	7.0	2	1	2	-3.81578947368421	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20230116044500	https://www.tribuneindia.com/news/world/68-killed-as-nepal-plane-crashes-470678
1080320300	20230116	202301	2023	2023.0438	CHNGOVHLH	CHINESE	CHN					GOV	HLH		GOV	DIRECTOR GENERAL						GOV			1	040	040	04	1	1.0	6	1	6	-7.73480662983425	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20230116044500	https://akipress.com/news:691529:60,000_people_die_of_COVID-19_in_China_in_a_month_-_CNN/
1080320301	20230116	202301	2023	2023.0438	CHNGOVHLH	CHINA	CHN					GOV	HLH		GOV	DIRECTOR GENERAL						GOV			1	046	046	04	1	7.0	2	1	2	-9.09090909090906	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20230116044500	https://www.tribuneindia.com/news/world/who-appeals-to-china-to-release-more-covid-data-470858
1080320302	20230116	202301	2023	2023.0438	CHR	CHRISTIANITY				CHR					CRM	KILLERS						CRM			0	111	111	11	3	-2.0	5	1	5	-10.1049868766404	4	Madhi, Gujarat, India	IN	IN09	17641	22.1	69.1	-2102995	4	Madhi, Gujarat, India	IN	IN09	17641	22.1	69.1	-2102995	4	Madhi, Gujarat, India	IN	IN09	17641	22.1	69.1	-2102995	20230116044500	https://goodmenproject.com/featured-content/jihads-pogroms-religious-murder/
1080320303	20230116	202301	2023	2023.0438	CHRCTH	CATHOLIC PRIEST				CHR	CTH														0	111	111	11	3	-2.0	6	1	6	-10.1049868766404	4	Madhi, Gujarat, India	IN	IN09	17641	22.1	69.1	-2102995	0								4	Madhi, Gujarat, India	IN	IN09	17641	22.1	69.1	-2102995	20230116044500	https://goodmenproject.com/featured-content/jihads-pogroms-religious-murder/
1080320304	20230116	202301	2023	2023.0438	CHRCTH	CATHOLIC PRIEST				CHR	CTH														0	111	111	11	3	-2.0	4	1	4	-10.1049868766404	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	0								4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20230116044500	https://goodmenproject.com/featured-content/jihads-pogroms-religious-murder/
1080320305	20230116	202301	2023	2023.0438	CHROFF032	UNITARIAN				CHR					HRI	RIGHTS ACTIVIST						HRI			1	043	043	04	1	2.8	10	1	10	2.17391304347826	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	20230116044500	https://www.wnep.com/article/news/local/luzerne-county/program-held-at-kings-college-ahead-of-mlk-day-luzerne-county-naacp-dr-offie-c-wortham-civil-rights-movement/523-d38549e7-081c-49a9-ae9f-2efb41fc639e
1080320306	20230116	202301	2023	2023.0438	COP	DEPUTY						COP													0	014	014	01	1	0.0	5	1	5	1.1049723756906	1	Ireland	EI	EI		53	-8	EI	0								1	Ireland	EI	EI		53	-8	EI	20230116044500	https://www.oireachtas.ie/en/debates/question/2022-11-22/533/
1080320307	20230116	202301	2023	2023.0438	COP	POLICE						COP													0	016	016	01	1	-2.0	10	1	10	-9.65732087227414	0								0								0								20230116044500	https://www.tribuneindia.com/news/j-k/sit-rules-out-terror-angle-in-dg-prisons-murder-case-in-jk-470707
1080320308	20230116	202301	2023	2023.0438	COP	POLICE						COP													0	040	040	04	1	1.0	10	1	10	-5.70281124497992	3	Andover, Massachusetts, United States	US	USMA	MA009	42.6584	-71.137	612281	0								3	Andover, Massachusetts, United States	US	USMA	MA009	42.6584	-71.137	612281	20230116044500	https://www.salemnews.com/news/area-police-logs/article_add0e87a-9508-11ed-ace1-7baafa06145b.html
1080320309	20230116	202301	2023	2023.0438	COP	POLICE						COP													0	060	060	06	2	6.0	20	1	10	-5.70281124497992	3	Essex, Massachusetts, United States	US	USMA	MA009	42.632	-70.7828	614536	0								3	Essex, Massachusetts, United States	US	USMA	MA009	42.632	-70.7828	614536	20230116044500	https://www.salemnews.com/news/area-police-logs/article_add0e87a-9508-11ed-ace1-7baafa06145b.html
1080320310	20230116	202301	2023	2023.0438	COP	POLICE						COP													1	090	090	09	2	-2.0	2	1	2	-1.54639175257732	4	Jalandhar, Punjab, India	IN	IN23	17829	31.3256	75.5792	-2098769	0								4	Jalandhar, Punjab, India	IN	IN23	17829	31.3256	75.5792	-2098769	20230116044500	https://www.tribuneindia.com/news/jalandhar/on-the-run-immigration-firm-owner-in-cops-net-470853
1080320311	20230116	202301	2023	2023.0438	COP	POLICE						COP													1	090	090	09	2	-2.0	10	1	10	-5.05050505050505	4	Ranchi, Jharkhand, India	IN	IN38	17622	23.35	85.3333	-2109068	0								4	Ranchi, Jharkhand, India	IN	IN38	17622	23.35	85.3333	-2109068	20230116044500	https://timesofindia.indiatimes.com/city/ranchi/girl-found-hanging/articleshow/97017252.cms
1080320312	20230116	202301	2023	2023.0438	COP	POLICE						COP													1	090	090	09	2	-2.0	8	1	8	-1.54639175257732	4	Model Town, Haryana, India	IN	IN10	17831	30.1479	76.6851	10448037	0								4	Model Town, Haryana, India	IN	IN10	17831	30.1479	76.6851	10448037	20230116044500	https://www.tribuneindia.com/news/jalandhar/on-the-run-immigration-firm-owner-in-cops-net-470853
1080320313	20230116	202301	2023	2023.0438	COP	POLICE						COP													1	112	112	11	3	-2.0	4	1	4	-10.2739726027397	4	Chheharta, Punjab, India	IN	IN23	17821	31.6333	74.8	-2093197	0								4	Chheharta, Punjab, India	IN	IN23	17821	31.6333	74.8	-2093197	20230116044500	https://www.tribuneindia.com/news/amritsar/three-arrested-for-harbouring-criminals-470805
1080320314	20230116	202301	2023	2023.0438	COP	POLICE						COP													1	112	112	11	3	-2.0	6	1	6	-10.2739726027397	4	Wadali, Gujarat, India	IN	IN09	17647	21.9667	70.3	-2114559	0								4	Wadali, Gujarat, India	IN	IN09	17647	21.9667	70.3	-2114559	20230116044500	https://www.tribuneindia.com/news/amritsar/three-arrested-for-harbouring-criminals-470805
1080320315	20230116	202301	2023	2023.0438	COP	POLICE						COP													1	120	120	12	3	-4.0	10	1	10	-8.33333333333333	0								0								0								20230116044500	http://www.msn.com/en-us/news/crime/denver-police-arrest-suspect-in-deadly-saturday-stabbing-near-south-hazel-court/ar-AA16ngRS
1080320316	20230116	202301	2023	2023.0438	COP	POLICE OFFICER						COP													0	120	120	12	3	-4.0	10	1	10	0.21739130434782	1	Egypt	EG	EG		27	30	EG	0								1	Egypt	EG	EG		27	30	EG	20230116044500	https://english.ahram.org.eg/NewsContent/1/64/484281/Egypt/Politics-/Egypt
1080320317	20230116	202301	2023	2023.0438	COP	POLICE						COP													0	173	173	17	4	-5.0	4	1	4	-5.70281124497992	2	Washington, United States	US	USWA		47.3917	-121.571	WA	0								2	Washington, United States	US	USWA		47.3917	-121.571	WA	20230116044500	https://www.salemnews.com/news/area-police-logs/article_add0e87a-9508-11ed-ace1-7baafa06145b.html
1080320318	20230116	202301	2023	2023.0438	COP	POLICE						COP													0	180	180	18	4	-9.0	3	1	3	-5.70281124497992	3	Essex, Massachusetts, United States	US	USMA	MA009	42.632	-70.7828	614536	0								3	Essex, Massachusetts, United States	US	USMA	MA009	42.632	-70.7828	614536	20230116044500	https://www.salemnews.com/news/area-police-logs/article_add0e87a-9508-11ed-ace1-7baafa06145b.html
1080320319	20230116	202301	2023	2023.0438	COP	POLICE OFFICIALS						COP													1	190	190	19	4	-10.0	2	1	2	-1.54639175257732	4	Jalandhar, Punjab, India	IN	IN23	17829	31.3256	75.5792	-2098769	0								4	Jalandhar, Punjab, India	IN	IN23	17829	31.3256	75.5792	-2098769	20230116044500	https://www.tribuneindia.com/news/jalandhar/on-the-run-immigration-firm-owner-in-cops-net-470853
1080320320	20230116	202301	2023	2023.0438	COP	POLICE OFFICIALS						COP													1	190	190	19	4	-10.0	8	1	8	-1.54639175257732	4	Model Town, Haryana, India	IN	IN10	17831	30.1479	76.6851	10448037	0								4	Model Town, Haryana, India	IN	IN10	17831	30.1479	76.6851	10448037	20230116044500	https://www.tribuneindia.com/news/jalandhar/on-the-run-immigration-firm-owner-in-cops-net-470853
